,step,TrainAverageReturn,EvalAverageReturn,Alpha
190,29760,-7896.85546875,-6481.5,0.9465814232826233
191,29864,-7884.20166015625,-6505.2998046875,0.9464010000228882
192,29968,-7867.3515625,-6099.39990234375,0.9462225437164307
193,30072,-7889.908203125,-8337.2001953125,0.9460462927818298
194,30176,-7858.06396484375,-10329.400390625,0.9458722472190857
195,30280,-7853.83837890625,-13798.5,0.9457000494003296
196,30384,-7877.6416015625,-6533.7001953125,0.9455289840698242
197,30488,-7902.19921875,-7365.89990234375,0.94535893201828
198,30592,-7944.49951171875,-6484.39990234375,0.9451900720596313
199,30696,-7959.06103515625,-4734.2001953125,0.9450220465660095
200,30800,-7922.08251953125,-8467.5,0.9448546767234802
201,30904,-7924.25634765625,-6308.60009765625,0.9446893930435181
202,31008,-7904.970703125,-5901.7998046875,0.9445260763168335
203,31112,-7891.36669921875,-7790.39990234375,0.9443656802177429
204,31216,-7929.0361328125,-9780.5,0.9442077875137329
205,31320,-7877.65087890625,-12309.099609375,0.9440505504608154
206,31424,-7841.591796875,-9799.0,0.9438947439193726
207,31528,-7795.3046875,-9917.400390625,0.9437400698661804
208,31632,-7772.33544921875,-5317.89990234375,0.9435870051383972
209,31736,-7805.10595703125,-9247.400390625,0.9434351325035095
210,31840,-7823.0341796875,-5012.5,0.9432842135429382
211,31944,-7828.92626953125,-12678.400390625,0.9431343674659729
212,32048,-7852.21923828125,-8243.2001953125,0.9429860711097717
213,32152,-7800.98095703125,-7238.60009765625,0.9428393244743347
214,32256,-7844.23779296875,-5965.39990234375,0.9426923990249634
215,32360,-7888.7451171875,-11344.400390625,0.942547082901001
216,32464,-7843.64453125,-7277.7001953125,0.9424015283584595
217,32568,-7852.646484375,-3311.39990234375,0.9422580003738403
218,32672,-7908.7802734375,-10513.099609375,0.9421148896217346
219,32776,-7932.697265625,-3416.800048828125,0.941974937915802
220,32880,-7925.8212890625,-6189.5,0.9418354034423828
221,32984,-7965.62939453125,-8691.2001953125,0.9416953921318054
222,33088,-7977.005859375,-7841.60009765625,0.9415540099143982
223,33192,-7986.193359375,-9332.0,0.9414126873016357
224,33296,-8035.314453125,-13739.0,0.9412718415260315
225,33400,-8046.91259765625,-7736.60009765625,0.9411308169364929
226,33504,-7982.2451171875,-2844.800048828125,0.9409911036491394
227,33608,-7951.419921875,-10810.7001953125,0.9408518671989441
228,33712,-7909.35693359375,-8583.2001953125,0.9407137632369995
229,33816,-7892.67919921875,-9600.0,0.9405770897865295
230,33920,-7862.97998046875,-5255.5,0.9404418468475342
231,34024,-7807.18798828125,-7645.10009765625,0.9403091073036194
232,34128,-7892.3740234375,-8061.7998046875,0.9401772618293762
233,34232,-7905.28515625,-6372.0,0.940045177936554
234,34336,-7925.73193359375,-7882.89990234375,0.9399144053459167
235,34440,-8004.517578125,-5066.2998046875,0.9397842884063721
236,34544,-8078.0078125,-5987.7001953125,0.9396533966064453
237,34648,-8135.5341796875,-4922.2001953125,0.9395227432250977
238,34752,-8159.98193359375,-5523.7998046875,0.9393919110298157
239,34856,-8157.45947265625,-2461.199951171875,0.9392613768577576
240,34960,-8124.095703125,-5438.2001953125,0.9391319751739502
241,35064,-8093.79638671875,-8871.400390625,0.9390028119087219
242,35168,-8099.02783203125,-6544.39990234375,0.9388746619224548
243,35272,-8196.939453125,-8187.60009765625,0.9387478232383728
244,35376,-8224.2509765625,-7773.39990234375,0.9386212825775146
245,35480,-8231.681640625,-5242.10009765625,0.9384939074516296
246,35584,-8264.7646484375,-7562.2001953125,0.9383664727210999
247,35688,-8293.9697265625,-5298.89990234375,0.9382383227348328
248,35792,-8229.6494140625,-5938.0,0.9381096363067627
249,35896,-8230.2412109375,-10072.400390625,0.9379794001579285
250,36000,-8222.7431640625,-9854.7998046875,0.9378505349159241
251,36104,-8199.533203125,-6348.2001953125,0.9377222061157227
252,36208,-8199.3251953125,-3387.39990234375,0.9375942945480347
253,36312,-8181.83642578125,-9778.400390625,0.9374669194221497
254,36416,-8221.0244140625,-6994.7998046875,0.9373396039009094
255,36520,-8232.7109375,-13493.7998046875,0.9372119903564453
256,36624,-8298.8564453125,-6187.39990234375,0.9370838403701782
257,36728,-8367.10546875,-14056.2001953125,0.9369540810585022
258,36832,-8453.0263671875,-6348.7998046875,0.936823308467865
259,36936,-8530.4912109375,-13204.599609375,0.9366927742958069
260,37040,-8596.9404296875,-8575.7998046875,0.9365626573562622
261,37144,-8730.3427734375,-7898.60009765625,0.9364308714866638
262,37248,-8655.43359375,-5163.2001953125,0.9362988471984863
263,37352,-8699.9384765625,-8019.0,0.9361647367477417
264,37456,-8712.5634765625,-2533.800048828125,0.9360288977622986
265,37560,-8713.8818359375,-6955.7998046875,0.9358917474746704
266,37664,-8685.869140625,-8920.0,0.9357538223266602
267,37768,-8719.271484375,-6849.60009765625,0.9356145858764648
268,37872,-8718.9140625,-12629.400390625,0.9354737401008606
269,37976,-8741.1904296875,-5209.7998046875,0.9353312253952026
270,38080,-8769.818359375,-10654.599609375,0.935186505317688
271,38184,-8834.2509765625,-4981.2001953125,0.9350394606590271
272,38288,-8840.6337890625,-9044.2001953125,0.9348911046981812
273,38392,-8812.7919921875,-12492.7998046875,0.9347420334815979
274,38496,-8822.7099609375,-3774.39990234375,0.9345912337303162
275,38600,-8826.875,-7206.0,0.9344395399093628
276,38704,-8809.5419921875,-8144.2001953125,0.9342854022979736
277,38808,-8817.3837890625,-4702.39990234375,0.9341285228729248
278,38912,-8828.0712890625,-11226.2001953125,0.9339695572853088
279,39016,-8893.1015625,-8927.2001953125,0.9338067770004272
280,39120,-8948.5703125,-8124.7998046875,0.9336418509483337
281,39224,-8986.6953125,-8075.7998046875,0.9334762692451477
282,39328,-9013.802734375,-7920.60009765625,0.9333087205886841
283,39432,-9046.6279296875,-8143.7998046875,0.9331393837928772
284,39536,-8981.294921875,-7798.2001953125,0.9329684376716614
285,39640,-9042.5810546875,-7142.2001953125,0.9327956438064575
286,39744,-9081.388671875,-6913.60009765625,0.9326208829879761
287,39848,-9076.7060546875,-7105.39990234375,0.9324434399604797
288,39952,-9077.986328125,-13796.2001953125,0.9322641491889954
289,40056,-9061.8115234375,-10842.2001953125,0.9320839047431946
290,40160,-9088.4833984375,-4458.39990234375,0.9319029450416565
291,40264,-9033.173828125,-7858.0,0.9317207336425781
292,40368,-9067.828125,-8173.39990234375,0.9315373301506042
293,40472,-8998.107421875,-12341.0,0.9313529133796692
294,40576,-9055.849609375,-5404.39990234375,0.9311660528182983
295,40680,-9082.6396484375,-11186.2001953125,0.9309775829315186
296,40784,-9142.7939453125,-7966.7998046875,0.9307880401611328
297,40888,-9109.5556640625,-4860.39990234375,0.9305977821350098
298,40992,-9142.3681640625,-9947.2001953125,0.9304064512252808
299,41096,-9204.2490234375,-5282.60009765625,0.930213987827301
300,41200,-9286.8876953125,-3806.60009765625,0.9300209879875183
301,41304,-9312.376953125,-4763.2001953125,0.9298279285430908
302,41408,-9307.9052734375,-8351.5,0.929634690284729
303,41512,-9329.7998046875,-11222.400390625,0.9294412136077881
304,41616,-9366.203125,-7437.0,0.9292479753494263
305,41720,-9368.064453125,-12588.7998046875,0.929053783416748
306,41824,-9431.6533203125,-12791.099609375,0.928860068321228
307,41928,-9406.87109375,-6406.7001953125,0.9286661148071289
308,42032,-9430.7734375,-8154.2998046875,0.9284721612930298
309,42136,-9424.4169921875,-9095.599609375,0.928278386592865
310,42240,-9385.083984375,-6094.89990234375,0.9280847907066345
311,42344,-9342.1201171875,-7115.2001953125,0.9278918504714966
312,42448,-9419.4521484375,-8723.900390625,0.927699089050293
313,42552,-9430.931640625,-2963.10009765625,0.9275081753730774
314,42656,-9465.3818359375,-8437.7001953125,0.9273197650909424
315,42760,-9489.435546875,-7346.10009765625,0.927132785320282
316,42864,-9490.0537109375,-4219.5,0.9269477128982544
317,42968,-9461.951171875,-6001.0,0.9267640113830566
318,43072,-9408.583984375,-11842.5,0.926581621170044
319,43176,-9391.4375,-7492.5,0.9263989925384521
320,43280,-9387.2265625,-8529.7998046875,0.9262187480926514
321,43384,-9392.1611328125,-7211.89990234375,0.9260398745536804
322,43488,-9401.68359375,-11242.5,0.9258634448051453
323,43592,-9451.708984375,-3807.0,0.9256888031959534
324,43696,-9395.2978515625,-8988.5,0.9255162477493286
325,43800,-9411.380859375,-4131.5,0.9253441691398621
326,43904,-9375.216796875,-14305.599609375,0.9251753091812134
327,44008,-9430.919921875,-8250.7001953125,0.9250092506408691
328,44112,-9396.6416015625,-11044.5,0.9248459935188293
329,44216,-9337.8125,-5858.2998046875,0.9246853590011597
330,44320,-9275.169921875,-3955.699951171875,0.9245277643203735
331,44424,-9300.853515625,-14183.7998046875,0.9243728518486023
332,44528,-9315.283203125,-7515.2001953125,0.9242213368415833
