,step,AverageReturn
1115,125960,-6255.0
1116,126064,-5612.0
1117,126168,-5255.0
1118,126272,-4248.0
1119,126376,-1217.0
1120,126480,-1445.0
1121,126584,-4749.0
1122,126688,-5191.0
1123,126792,-1821.0
1124,126896,-2277.0
1125,127000,-2761.0
1126,127104,-2725.0
1127,127208,-1217.0
1128,127312,-2548.0
1129,127416,-2488.0
1130,127520,-4204.0
1131,127624,-695.0
1132,127728,-2647.0
1133,127832,-2186.0
1134,127936,-3082.0
1135,128040,-3249.0
1136,128144,-1562.0
1137,128248,-5490.0
1138,128352,-2124.0
1139,128456,-2627.0
1140,128560,-2219.0
1141,128664,-4586.0
1142,128768,-1963.0
1143,128872,-1302.0
1144,128976,-1963.0
1145,129080,-1986.0
1146,129184,-6214.0
1147,129288,-2145.0
1148,129392,-3248.0
1149,129496,-5513.0
1150,129600,-3151.0
1151,129704,-5766.0
1152,129808,-4479.0
1153,129912,-5326.0
1154,130016,-3324.0
1155,130120,-4868.0
1156,130224,-1043.0
1157,130328,-1641.0
1158,130432,-4357.0
1159,130536,-1555.0
1160,130640,-2855.0
1161,130744,-890.0
1162,130848,-2565.0
1163,130952,-871.0
1164,131056,-3218.0
1165,131160,-2498.0
1166,131264,-2677.0
1167,131368,-3396.0
1168,131472,-2155.0
1169,131576,-2740.0
1170,131680,-3415.0
1171,131784,-2246.0
1172,131888,-6411.0
1173,131992,-4785.0
1174,132096,-2075.0
1175,132200,-2733.0
1176,132304,-3368.0
1177,132408,-3520.0
1178,132512,-3044.0
1179,132616,-4871.0
1180,132720,-2696.0
1181,132824,-7027.0
1182,132928,-4631.0
1183,133032,-1388.0
1184,133136,-3240.0
1185,133240,-1570.0
1186,133344,-2523.0
1187,133448,-4062.0
1188,133552,-3805.0
1189,133656,-1868.0
1190,133760,-4984.0
1191,133864,-2746.0
1192,133968,-3009.0
1193,134072,-3339.0
1194,134176,-2817.0
1195,134280,-6148.0
1196,134384,-3455.0
1197,134488,-5745.0
1198,134592,-716.0
1199,134696,-7136.0
1200,134800,-5192.0
1201,134904,-5952.0
1202,135008,-2931.0
1203,135112,-5079.0
1204,135216,-5666.0
1205,135320,-1391.0
1206,135424,-3839.0
1207,135528,-3129.0
1208,135632,-4648.0
1209,135736,-4835.0
1210,135840,-3653.0
1211,135944,-3636.0
1212,136048,-2087.0
1213,136152,-5001.0
1214,136256,-2564.0
1215,136360,-6749.0
1216,136464,-2807.0
1217,136568,-608.0
1218,136672,-5099.0
1219,136776,-3091.0
1220,136880,-5892.0
1221,136984,-2799.0
1222,137088,-3254.0
1223,137192,-2383.0
1224,137296,-3627.0
1225,137400,-2798.0
1226,137504,-3954.0
1227,137608,-2074.0
1228,137712,-4648.0
1229,137816,-6455.0
1230,137920,-1557.0
1231,138024,-5560.0
1232,138128,-3565.0
1233,138232,-2972.0
1234,138336,-4954.0
1235,138440,-4568.0
1236,138544,-6277.0
1237,138648,-1423.0
1238,138752,-3070.0
1239,138856,-5631.0
1240,138960,-4273.0
1241,139064,-3505.0
1242,139168,-1708.0
1243,139272,-3073.0
1244,139376,-5293.0
1245,139480,-2056.0
1246,139584,-6380.0
1247,139688,-4376.0
1248,139792,-2119.0
1249,139896,-2924.0
1250,140000,-4104.0
1251,140104,-2531.0
1252,140208,-2385.0
1253,140312,-2533.0
1254,140416,-2984.0
1255,140520,-4332.0
1256,140624,-4935.0
1257,140728,-2622.0
1258,140832,-4363.0
1259,140936,-5522.0
1260,141040,-4458.0
1261,141144,-1456.0
1262,141248,-8218.0
1263,141352,-3314.0
1264,141456,-2612.0
1265,141560,-3322.0
1266,141664,-4299.0
1267,141768,-3892.0
1268,141872,-3800.0
1269,141976,-3671.0
1270,142080,-2386.0
1271,142184,-3345.0
1272,142288,-2568.0
1273,142392,-4879.0
1274,142496,-2995.0
1275,142600,-2611.0
1276,142704,-2521.0
1277,142808,-4079.0
1278,142912,-2433.0
1279,143016,-836.0
1280,143120,-2064.0
1281,143224,-2230.0
1282,143328,-2276.0
1283,143432,-2949.0
1284,143536,-2149.0
1285,143640,-608.0
1286,143744,-3481.0
1287,143848,-1694.0
1288,143952,-959.0
1289,144056,-3714.0
1290,144160,-2265.0
1291,144264,-2755.0
1292,144368,-3406.0
1293,144472,-4953.0
1294,144576,-3321.0
1295,144680,-5085.0
1296,144784,-2959.0
1297,144888,-2439.0
1298,144992,-2566.0
1299,145096,-2526.0
1300,145200,-2552.0
1301,145304,-2962.0
1302,145408,-6599.0
1303,145512,-1409.0
1304,145616,-2141.0
1305,145720,-3100.0
1306,145824,-3257.0
1307,145928,-2531.0
1308,146032,-3922.0
1309,146136,-608.0
1310,146240,-6421.0
1311,146344,-4803.0
1312,146448,-3616.0
1313,146552,-2680.0
1314,146656,-1350.0
1315,146760,-5813.0
1316,146864,-10158.0
1317,146968,-3303.0
1318,147072,-2890.0
1319,147176,-2694.0
1320,147280,-2527.0
1321,147384,-2438.0
1322,147488,-3336.0
1323,147592,-4421.0
1324,147696,-5270.0
1325,147800,-4590.0
1326,147904,-2147.0
1327,148008,-1068.0
1328,148112,-2393.0
1329,148216,-770.0
1330,148320,-3154.0
1331,148424,-6260.0
1332,148528,-5280.0
1333,148632,-1229.0
1334,148736,-2229.0
1335,148840,-2724.0
1336,148944,-4196.0
1337,149048,-6450.0
1338,149152,-3671.0
1339,149256,-3779.0
1340,149360,-3052.0
1341,149464,-3461.0
1342,149568,-6561.0
1343,149672,-1830.0
1344,149776,-4799.0
1345,149880,-3140.0
1346,149984,-608.0
1347,150088,-2163.0
1348,150192,-3188.0
1349,150296,-3404.0
1350,150400,-4584.0
1351,150504,-3079.0
1352,150608,-4229.0
1353,150712,-2943.0
1354,150816,-3638.0
1355,150920,-5413.0
1356,151024,-960.0
1357,151128,-4510.0
1358,151232,-6043.0
1359,151336,-2261.0
1360,151440,-5856.0
1361,151544,-5692.0
1362,151648,-2123.0
1363,151752,-4634.0
1364,151856,-1637.0
1365,151960,-3641.0
1366,152064,-8221.0
1367,152168,-1154.0
1368,152272,-2179.0
1369,152376,-5561.0
1370,152480,-2260.0
1371,152584,-4219.0
1372,152688,-1996.0
1373,152792,-608.0
1374,152896,-2024.0
1375,153000,-716.0
1376,153104,-2359.0
1377,153208,-1139.0
1378,153312,-2054.0
1379,153416,-1638.0
1380,153520,-3446.0
1381,153624,-2208.0
1382,153728,-2574.0
1383,153832,-4879.0
1384,153936,-1776.0
1385,154040,-3371.0
1386,154144,-6341.0
1387,154248,-608.0
1388,154352,-3420.0
1389,154456,-6279.0
1390,154560,-7803.0
1391,154664,-3743.0
1392,154768,-2242.0
1393,154872,-5718.0
1394,154976,-782.0
1395,155080,-5595.0
1396,155184,-3518.0
1397,155288,-3835.0
1398,155392,-4563.0
1399,155496,-4237.0
1400,155600,-2681.0
1401,155704,-1066.0
1402,155808,-1840.0
1403,155912,-3489.0
1404,156016,-5273.0
1405,156120,-2714.0
1406,156224,-5303.0
1407,156328,-2576.0
1408,156432,-2656.0
1409,156536,-5255.0
1410,156640,-2782.0
1411,156744,-5504.0
1412,156848,-4940.0
1413,156952,-8902.0
1414,157056,-2529.0
1415,157160,-4653.0
1416,157264,-4690.0
1417,157368,-3290.0
1418,157472,-2174.0
1419,157576,-4504.0
1420,157680,-2441.0
1421,157784,-2041.0
1422,157888,-1153.0
1423,157992,-2834.0
1424,158096,-7920.0
1425,158200,-911.0
1426,158304,-2002.0
1427,158408,-3329.0
1428,158512,-4831.0
1429,158616,-1570.0
1430,158720,-1889.0
1431,158824,-10492.0
1432,158928,-695.0
1433,159032,-3375.0
1434,159136,-4024.0
1435,159240,-2316.0
1436,159344,-608.0
1437,159448,-7621.0
1438,159552,-3122.0
1439,159656,-5278.0
1440,159760,-836.0
1441,159864,-3755.0
1442,159968,-3073.0
1443,160072,-1396.0
1444,160176,-2684.0
1445,160280,-3143.0
1446,160384,-8291.0
1447,160488,-7031.0
1448,160592,-2954.0
1449,160696,-2233.0
1450,160800,-4825.0
1451,160904,-1010.0
1452,161008,-2714.0
1453,161112,-2150.0
1454,161216,-4209.0
1455,161320,-1188.0
1456,161424,-1746.0
1457,161528,-7047.0
1458,161632,-3581.0
1459,161736,-4026.0
1460,161840,-1963.0
1461,161944,-4173.0
1462,162048,-2267.0
1463,162152,-5402.0
1464,162256,-3467.0
1465,162360,-2606.0
1466,162464,-1446.0
1467,162568,-4518.0
1468,162672,-5073.0
1469,162776,-8111.0
1470,162880,-716.0
1471,162984,-4140.0
1472,163088,-5656.0
1473,163192,-4472.0
1474,163296,-5995.0
1475,163400,-3646.0
1476,163504,-2314.0
1477,163608,-1478.0
1478,163712,-2865.0
1479,163816,-4842.0
1480,163920,-7683.0
1481,164024,-2789.0
1482,164128,-3494.0
1483,164232,-608.0
1484,164336,-1917.0
1485,164440,-6670.0
1486,164544,-7276.0
1487,164648,-1651.0
1488,164752,-1562.0
1489,164856,-5185.0
1490,164960,-3684.0
1491,165064,-2848.0
1492,165168,-2147.0
1493,165272,-2179.0
1494,165376,-3759.0
1495,165480,-923.0
1496,165584,-3048.0
1497,165688,-4590.0
1498,165792,-2702.0
1499,165896,-3412.0
1500,166000,-2547.0
1501,166104,-1793.0
1502,166208,-3558.0
1503,166312,-5789.0
1504,166416,-4079.0
1505,166520,-4891.0
1506,166624,-3683.0
1507,166728,-8446.0
1508,166832,-608.0
1509,166936,-1412.0
1510,167040,-2359.0
1511,167144,-1851.0
1512,167248,-2455.0
1513,167352,-3294.0
1514,167456,-3770.0
1515,167560,-608.0
1516,167664,-3119.0
1517,167768,-2684.0
1518,167872,-608.0
1519,167976,-2448.0
1520,168080,-4601.0
1521,168184,-2529.0
1522,168288,-4179.0
1523,168392,-1823.0
1524,168496,-608.0
1525,168600,-2028.0
1526,168704,-1130.0
1527,168808,-1487.0
1528,168912,-1133.0
1529,169016,-1446.0
1530,169120,-3547.0
1531,169224,-2524.0
1532,169328,-2717.0
1533,169432,-2978.0
1534,169536,-2188.0
1535,169640,-2149.0
1536,169744,-2362.0
1537,169848,-5157.0
1538,169952,-6963.0
1539,170056,-2143.0
1540,170160,-2313.0
1541,170264,-4941.0
1542,170368,-3644.0
1543,170472,-958.0
1544,170576,-2390.0
1545,170680,-2220.0
1546,170784,-1532.0
1547,170888,-2002.0
1548,170992,-1798.0
1549,171096,-3452.0
1550,171200,-2436.0
1551,171304,-2690.0
1552,171408,-2889.0
1553,171512,-2906.0
1554,171616,-3736.0
1555,171720,-6822.0
1556,171824,-2291.0
1557,171928,-3158.0
1558,172032,-2771.0
1559,172136,-2418.0
1560,172240,-3896.0
1561,172344,-3468.0
1562,172448,-6035.0
1563,172552,-4358.0
1564,172656,-608.0
1565,172760,-2308.0
1566,172864,-5610.0
1567,172968,-4642.0
1568,173072,-3146.0
1569,173176,-1901.0
1570,173280,-3088.0
1571,173384,-1499.0
1572,173488,-2192.0
1573,173592,-4118.0
1574,173696,-608.0
1575,173800,-4582.0
1576,173904,-1350.0
1577,174008,-4989.0
1578,174112,-4388.0
1579,174216,-4135.0
1580,174320,-2311.0
1581,174424,-6162.0
1582,174528,-2779.0
1583,174632,-1985.0
1584,174736,-6378.0
1585,174840,-5210.0
1586,174944,-5349.0
1587,175048,-4382.0
1588,175152,-2564.0
1589,175256,-1132.0
1590,175360,-2533.0
1591,175464,-1767.0
1592,175568,-1628.0
1593,175672,-3863.0
1594,175776,-6441.0
1595,175880,-3052.0
1596,175984,-1927.0
1597,176088,-1622.0
1598,176192,-608.0
1599,176296,-2185.0
1600,176400,-2021.0
1601,176504,-3714.0
1602,176608,-2473.0
1603,176712,-4057.0
1604,176816,-3120.0
1605,176920,-2731.0
1606,177024,-5790.0
1607,177128,-2021.0
1608,177232,-2352.0
1609,177336,-3627.0
1610,177440,-5929.0
1611,177544,-4577.0
1612,177648,-3769.0
1613,177752,-2408.0
1614,177856,-3575.0
1615,177960,-7002.0
1616,178064,-1883.0
1617,178168,-3549.0
1618,178272,-695.0
1619,178376,-4974.0
1620,178480,-3501.0
1621,178584,-3462.0
1622,178688,-2359.0
1623,178792,-4357.0
1624,178896,-1963.0
1625,179000,-3279.0
1626,179104,-4554.0
1627,179208,-2614.0
1628,179312,-4708.0
1629,179416,-1589.0
1630,179520,-977.0
1631,179624,-2697.0
1632,179728,-10785.0
1633,179832,-4348.0
1634,179936,-1085.0
1635,180040,-2737.0
1636,180144,-6406.0
1637,180248,-5606.0
1638,180352,-3775.0
1639,180456,-662.0
1640,180560,-7164.0
1641,180664,-4543.0
1642,180768,-3261.0
1643,180872,-4888.0
1644,180976,-1731.0
1645,181080,-2145.0
1646,181184,-1747.0
1647,181288,-2815.0
1648,181392,-3891.0
1649,181496,-2333.0
1650,181600,-4586.0
1651,181704,-2172.0
1652,181808,-6567.0
1653,181912,-960.0
1654,182016,-1782.0
1655,182120,-608.0
1656,182224,-2939.0
1657,182328,-1131.0
1658,182432,-3966.0
1659,182536,-4154.0
1660,182640,-4135.0
1661,182744,-608.0
1662,182848,-9143.0
1663,182952,-1363.0
1664,183056,-2352.0
1665,183160,-1960.0
1666,183264,-2353.0
1667,183368,-1217.0
1668,183472,-7846.0
1669,183576,-608.0
1670,183680,-3810.0
1671,183784,-2021.0
1672,183888,-3630.0
1673,183992,-1220.0
1674,184096,-2983.0
1675,184200,-2732.0
1676,184304,-1915.0
1677,184408,-2105.0
1678,184512,-1742.0
1679,184616,-3070.0
1680,184720,-3829.0
1681,184824,-6084.0
1682,184928,-6285.0
1683,185032,-4475.0
1684,185136,-3551.0
1685,185240,-2220.0
1686,185344,-2213.0
1687,185448,-1651.0
1688,185552,-4525.0
1689,185656,-4452.0
1690,185760,-1597.0
1691,185864,-1637.0
1692,185968,-1031.0
1693,186072,-5272.0
1694,186176,-1725.0
1695,186280,-8258.0
1696,186384,-1434.0
1697,186488,-1556.0
1698,186592,-2648.0
1699,186696,-3554.0
1700,186800,-3493.0
1701,186904,-1481.0
1702,187008,-2763.0
1703,187112,-1924.0
1704,187216,-3478.0
1705,187320,-2722.0
1706,187424,-6977.0
1707,187528,-4244.0
1708,187632,-4464.0
1709,187736,-5177.0
1710,187840,-3074.0
1711,187944,-2852.0
1712,188048,-1837.0
1713,188152,-3280.0
1714,188256,-1595.0
1715,188360,-1979.0
1716,188464,-4980.0
1717,188568,-4073.0
1718,188672,-2815.0
1719,188776,-4368.0
1720,188880,-2733.0
1721,188984,-2398.0
1722,189088,-4260.0
1723,189192,-3231.0
1724,189296,-5557.0
1725,189400,-2771.0
1726,189504,-5029.0
1727,189608,-1714.0
1728,189712,-5073.0
1729,189816,-3510.0
1730,189920,-4222.0
1731,190024,-7298.0
1732,190128,-2682.0
1733,190232,-2693.0
1734,190336,-1259.0
1735,190440,-4663.0
1736,190544,-3577.0
1737,190648,-3465.0
1738,190752,-3069.0
1739,190856,-3042.0
1740,190960,-3142.0
1741,191064,-2182.0
1742,191168,-1434.0
1743,191272,-3107.0
1744,191376,-2806.0
1745,191480,-3996.0
1746,191584,-3310.0
1747,191688,-3205.0
1748,191792,-1744.0
1749,191896,-3070.0
1750,192000,-3754.0
1751,192104,-2272.0
1752,192208,-3622.0
1753,192312,-608.0
1754,192416,-3759.0
1755,192520,-2260.0
1756,192624,-2099.0
1757,192728,-803.0
1758,192832,-3758.0
1759,192936,-2353.0
1760,193040,-4420.0
1761,193144,-1964.0
1762,193248,-2060.0
1763,193352,-2715.0
1764,193456,-5160.0
1765,193560,-3229.0
1766,193664,-1130.0
1767,193768,-2146.0
1768,193872,-1610.0
1769,193976,-5504.0
1770,194080,-1488.0
1771,194184,-5448.0
1772,194288,-3173.0
1773,194392,-2261.0
1774,194496,-3805.0
1775,194600,-1421.0
1776,194704,-3629.0
1777,194808,-2465.0
1778,194912,-2063.0
1779,195016,-5731.0
1780,195120,-2092.0
1781,195224,-4883.0
1782,195328,-4530.0
1783,195432,-4380.0
1784,195536,-3108.0
1785,195640,-5922.0
1786,195744,-3472.0
1787,195848,-1043.0
1788,195952,-2574.0
1789,196056,-4285.0
1790,196160,-2328.0
1791,196264,-3016.0
1792,196368,-6419.0
1793,196472,-3048.0
1794,196576,-5554.0
1795,196680,-5830.0
1796,196784,-7889.0
1797,196888,-2446.0
1798,196992,-5281.0
1799,197096,-1392.0
1800,197200,-2519.0
1801,197304,-5825.0
1802,197408,-2036.0
1803,197512,-3540.0
1804,197616,-8050.0
1805,197720,-1434.0
1806,197824,-2609.0
1807,197928,-3493.0
1808,198032,-4708.0
1809,198136,-2781.0
1810,198240,-2117.0
1811,198344,-4510.0
1812,198448,-2921.0
1813,198552,-1586.0
1814,198656,-1541.0
1815,198760,-5049.0
1816,198864,-6150.0
1817,198968,-4238.0
1818,199072,-4130.0
1819,199176,-2749.0
1820,199280,-1574.0
1821,199384,-1647.0
1822,199488,-3891.0
1823,199592,-2813.0
1824,199696,-4297.0
1825,199800,-2419.0
1826,199904,-3339.0
1827,200008,-5257.0
1828,200112,-7034.0
1829,200216,-2614.0
1830,200320,-2451.0
1831,200424,-4597.0
1832,200528,-608.0
1833,200632,-2789.0
1834,200736,-5978.0
1835,200840,-3470.0
1836,200944,-2366.0
1837,201048,-3126.0
1838,201152,-4220.0
1839,201256,-1656.0
1840,201360,-5715.0
1841,201464,-1433.0
1842,201568,-3586.0
1843,201672,-5058.0
1844,201776,-3580.0
1845,201880,-662.0
1846,201984,-3064.0
1847,202088,-4592.0
1848,202192,-1534.0
1849,202296,-3733.0
1850,202400,-3757.0
1851,202504,-5399.0
1852,202608,-4495.0
1853,202712,-4568.0
1854,202816,-2834.0
1855,202920,-5529.0
1856,203024,-2535.0
1857,203128,-2731.0
1858,203232,-4840.0
1859,203336,-3851.0
1860,203440,-3170.0
1861,203544,-5613.0
1862,203648,-3566.0
1863,203752,-4493.0
1864,203856,-3186.0
1865,203960,-1819.0
1866,204064,-4442.0
1867,204168,-2741.0
1868,204272,-2020.0
1869,204376,-3357.0
1870,204480,-1130.0
1871,204584,-3094.0
1872,204688,-2644.0
1873,204792,-2524.0
1874,204896,-1304.0
1875,205000,-1963.0
1876,205104,-3889.0
1877,205208,-4016.0
1878,205312,-3335.0
1879,205416,-3044.0
1880,205520,-956.0
1881,205624,-4691.0
1882,205728,-2306.0
1883,205832,-2314.0
1884,205936,-1435.0
1885,206040,-5024.0
1886,206144,-2055.0
1887,206248,-3200.0
1888,206352,-3989.0
1889,206456,-958.0
1890,206560,-1615.0
1891,206664,-3136.0
1892,206768,-11379.0
1893,206872,-4044.0
1894,206976,-5536.0
1895,207080,-3161.0
1896,207184,-5234.0
1897,207288,-4467.0
1898,207392,-5175.0
1899,207496,-3591.0
1900,207600,-5932.0
1901,207704,-1784.0
1902,207808,-2532.0
1903,207912,-5603.0
1904,208016,-3892.0
1905,208120,-3574.0
1906,208224,-3367.0
1907,208328,-4643.0
1908,208432,-2233.0
1909,208536,-4178.0
1910,208640,-2126.0
1911,208744,-1766.0
1912,208848,-2751.0
1913,208952,-3057.0
1914,209056,-2576.0
1915,209160,-1242.0
1916,209264,-2283.0
1917,209368,-2524.0
1918,209472,-4581.0
1919,209576,-6552.0
1920,209680,-3117.0
1921,209784,-7326.0
1922,209888,-3179.0
1923,209992,-3634.0
1924,210096,-4973.0
1925,210200,-5421.0
1926,210304,-2321.0
1927,210408,-4479.0
1928,210512,-3484.0
1929,210616,-2956.0
1930,210720,-3551.0
1931,210824,-1293.0
1932,210928,-1534.0
1933,211032,-2376.0
1934,211136,-5555.0
1935,211240,-3195.0
1936,211344,-2025.0
1937,211448,-3079.0
1938,211552,-2592.0
1939,211656,-695.0
1940,211760,-1740.0
1941,211864,-2486.0
1942,211968,-3572.0
1943,212072,-4600.0
1944,212176,-4389.0
1945,212280,-1400.0
1946,212384,-6105.0
1947,212488,-3257.0
1948,212592,-3266.0
1949,212696,-2089.0
1950,212800,-1712.0
1951,212904,-3763.0
1952,213008,-5857.0
1953,213112,-3173.0
1954,213216,-4032.0
1955,213320,-4811.0
1956,213424,-1553.0
1957,213528,-2876.0
1958,213632,-2245.0
1959,213736,-8038.0
1960,213840,-10417.0
1961,213944,-2304.0
1962,214048,-4717.0
1963,214152,-1749.0
1964,214256,-4089.0
1965,214360,-1045.0
1966,214464,-1832.0
1967,214568,-1829.0
1968,214672,-1433.0
1969,214776,-2546.0
1970,214880,-4956.0
1971,214984,-4487.0
1972,215088,-4311.0
1973,215192,-2013.0
1974,215296,-6252.0
1975,215400,-3880.0
1976,215504,-6854.0
1977,215608,-1740.0
1978,215712,-1907.0
1979,215816,-1797.0
1980,215920,-3004.0
1981,216024,-3816.0
1982,216128,-608.0
1983,216232,-3912.0
1984,216336,-3131.0
1985,216440,-1068.0
1986,216544,-4104.0
1987,216648,-1902.0
1988,216752,-3496.0
1989,216856,-1769.0
1990,216960,-4081.0
1991,217064,-4823.0
1992,217168,-2807.0
1993,217272,-5326.0
1994,217376,-1534.0
1995,217480,-2640.0
1996,217584,-5570.0
1997,217688,-2568.0
1998,217792,-2551.0
1999,217896,-4641.0
2000,218000,-782.0
2001,218104,-2183.0
2002,218208,-2800.0
2003,218312,-2533.0
2004,218416,-6121.0
2005,218520,-1925.0
2006,218624,-2258.0
2007,218728,-4845.0
2008,218832,-5152.0
2009,218936,-1305.0
2010,219040,-6196.0
2011,219144,-6146.0
2012,219248,-2007.0
2013,219352,-3397.0
2014,219456,-1990.0
2015,219560,-2423.0
2016,219664,-2555.0
2017,219768,-3454.0
2018,219872,-4113.0
2019,219976,-3412.0
2020,220080,-3736.0
2021,220184,-4236.0
2022,220288,-1567.0
2023,220392,-8720.0
2024,220496,-5782.0
2025,220600,-3936.0
2026,220704,-1410.0
2027,220808,-2628.0
2028,220912,-2439.0
2029,221016,-716.0
2030,221120,-869.0
2031,221224,-1795.0
2032,221328,-6159.0
2033,221432,-2931.0
2034,221536,-2608.0
2035,221640,-2019.0
2036,221744,-1064.0
2037,221848,-4230.0
2038,221952,-5545.0
2039,222056,-3212.0
2040,222160,-1964.0
2041,222264,-4104.0
2042,222368,-869.0
2043,222472,-2414.0
2044,222576,-4335.0
2045,222680,-1621.0
2046,222784,-4953.0
2047,222888,-4597.0
2048,222992,-608.0
2049,223096,-4838.0
2050,223200,-3286.0
2051,223304,-2720.0
2052,223408,-3518.0
2053,223512,-5358.0
2054,223616,-1575.0
2055,223720,-2406.0
2056,223824,-2418.0
2057,223928,-7864.0
2058,224032,-2506.0
2059,224136,-3692.0
2060,224240,-2262.0
2061,224344,-3383.0
2062,224448,-6690.0
2063,224552,-7065.0
2064,224656,-4010.0
2065,224760,-1391.0
2066,224864,-2866.0
2067,224968,-1010.0
2068,225072,-3685.0
2069,225176,-4637.0
2070,225280,-2772.0
2071,225384,-1130.0
2072,225488,-3257.0
2073,225592,-3991.0
2074,225696,-4356.0
2075,225800,-4146.0
2076,225904,-1652.0
2077,226008,-4079.0
2078,226112,-4829.0
2079,226216,-3164.0
2080,226320,-1990.0
2081,226424,-4275.0
2082,226528,-4176.0
2083,226632,-7802.0
2084,226736,-2713.0
2085,226840,-956.0
2086,226944,-2661.0
2087,227048,-1085.0
2088,227152,-1152.0
2089,227256,-3102.0
2090,227360,-1919.0
2091,227464,-608.0
2092,227568,-2854.0
2093,227672,-5670.0
2094,227776,-4269.0
2095,227880,-4977.0
2096,227984,-6451.0
2097,228088,-1739.0
2098,228192,-4307.0
2099,228296,-3443.0
2100,228400,-3952.0
2101,228504,-4699.0
2102,228608,-3986.0
2103,228712,-2063.0
2104,228816,-4648.0
2105,228920,-3261.0
2106,229024,-2613.0
2107,229128,-1834.0
2108,229232,-1482.0
2109,229336,-4992.0
2110,229440,-1826.0
2111,229544,-2916.0
2112,229648,-1565.0
2113,229752,-2343.0
2114,229856,-2905.0
2115,229960,-2724.0
2116,230064,-2348.0
2117,230168,-1085.0
2118,230272,-2532.0
2119,230376,-1686.0
2120,230480,-4329.0
2121,230584,-1901.0
2122,230688,-3631.0
2123,230792,-2264.0
2124,230896,-3747.0
2125,231000,-2167.0
2126,231104,-1304.0
2127,231208,-3059.0
2128,231312,-4048.0
2129,231416,-6029.0
2130,231520,-4907.0
2131,231624,-2588.0
2132,231728,-5977.0
2133,231832,-4897.0
2134,231936,-1576.0
2135,232040,-2399.0
2136,232144,-3141.0
2137,232248,-3308.0
2138,232352,-3013.0
2139,232456,-4042.0
2140,232560,-2651.0
2141,232664,-3223.0
2142,232768,-7657.0
2143,232872,-1217.0
2144,232976,-1276.0
2145,233080,-3588.0
2146,233184,-3259.0
2147,233288,-1221.0
2148,233392,-3205.0
2149,233496,-5725.0
2150,233600,-3113.0
2151,233704,-2217.0
2152,233808,-1668.0
2153,233912,-5867.0
2154,234016,-1346.0
2155,234120,-2840.0
2156,234224,-608.0
2157,234328,-1963.0
2158,234432,-4263.0
2159,234536,-2284.0
2160,234640,-4684.0
2161,234744,-5499.0
2162,234848,-4150.0
2163,234952,-7015.0
2164,235056,-4026.0
2165,235160,-1450.0
2166,235264,-2744.0
2167,235368,-6190.0
2168,235472,-1000.0
2169,235576,-3513.0
2170,235680,-2410.0
2171,235784,-1795.0
2172,235888,-7277.0
2173,235992,-958.0
2174,236096,-6660.0
2175,236200,-3243.0
2176,236304,-5994.0
2177,236408,-6195.0
2178,236512,-2368.0
2179,236616,-2703.0
2180,236720,-3823.0
2181,236824,-1814.0
2182,236928,-4196.0
2183,237032,-5974.0
2184,237136,-5352.0
2185,237240,-6140.0
2186,237344,-2367.0
2187,237448,-3157.0
2188,237552,-5490.0
2189,237656,-1045.0
2190,237760,-2500.0
2191,237864,-2613.0
2192,237968,-1010.0
2193,238072,-1369.0
2194,238176,-4190.0
2195,238280,-3235.0
2196,238384,-3624.0
2197,238488,-1304.0
2198,238592,-2066.0
2199,238696,-1326.0
2200,238800,-5105.0
2201,238904,-1274.0
2202,239008,-2753.0
2203,239112,-3270.0
2204,239216,-980.0
2205,239320,-1828.0
2206,239424,-2872.0
2207,239528,-3642.0
2208,239632,-5331.0
2209,239736,-1064.0
2210,239840,-1433.0
2211,239944,-4063.0
2212,240048,-1479.0
2213,240152,-2709.0
2214,240256,-1880.0
2215,240360,-1410.0
2216,240464,-3465.0
2217,240568,-3770.0
2218,240672,-1847.0
2219,240776,-4973.0
2220,240880,-5043.0
2221,240984,-1130.0
2222,241088,-3101.0
2223,241192,-5260.0
2224,241296,-2975.0
2225,241400,-3762.0
2226,241504,-2528.0
2227,241608,-2913.0
2228,241712,-2885.0
2229,241816,-2063.0
2230,241920,-1728.0
2231,242024,-3985.0
2232,242128,-2355.0
2233,242232,-3839.0
2234,242336,-3248.0
2235,242440,-696.0
2236,242544,-4861.0
2237,242648,-3590.0
2238,242752,-4695.0
2239,242856,-5199.0
2240,242960,-1388.0
2241,243064,-1541.0
2242,243168,-2848.0
2243,243272,-1681.0
2244,243376,-2618.0
2245,243480,-2607.0
2246,243584,-4427.0
2247,243688,-1973.0
2248,243792,-3287.0
2249,243896,-2505.0
2250,244000,-3494.0
2251,244104,-1047.0
2252,244208,-1064.0
2253,244312,-5636.0
2254,244416,-3257.0
2255,244520,-4349.0
2256,244624,-1219.0
2257,244728,-695.0
2258,244832,-1870.0
2259,244936,-3052.0
2260,245040,-3687.0
2261,245144,-3116.0
2262,245248,-4410.0
2263,245352,-4368.0
2264,245456,-2354.0
2265,245560,-1043.0
2266,245664,-3760.0
2267,245768,-2277.0
2268,245872,-1152.0
2269,245976,-3936.0
2270,246080,-2663.0
2271,246184,-4069.0
2272,246288,-3101.0
2273,246392,-2168.0
2274,246496,-1131.0
2275,246600,-4384.0
2276,246704,-3663.0
2277,246808,-1847.0
2278,246912,-1535.0
2279,247016,-2034.0
2280,247120,-1010.0
2281,247224,-5402.0
2282,247328,-5051.0
2283,247432,-3730.0
2284,247536,-5410.0
